"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"Jul. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","789 815 757"
"Jan. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","9 793 751"
"Feb. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","19 105 562"
"Mar. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","9 966 734"
"Apr. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","8 226 450"
"May. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","49 588 797"
"Jun. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","13 587 846"
"Jul. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","12 726 484"
"Aug. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 299 212"
"Sep. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","32 562 492"
"Oct. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 536 406"
"Nov. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","10 443 048"
"Dec. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","8 499 711"
"Jan.-Dec. 2020","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","209 336 493"
"Jan. 2021","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","13 247 454"
"Feb. 2021","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","32 899 707"
"Mar. 2021","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","24 734 372"
"Apr. 2021","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","34 689 009"
"May. 2021","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","38 876 065"
"Jun. 2021","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","23 117 291"
"Jul. 2021","Croatia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","58 096 151"
"Jan. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","561 668 290"
"Feb. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","474 344 207"
"Mar. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","420 506 587"
"Apr. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","251 325 973"
"May. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","279 001 532"
"Jun. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","375 712 831"
"Jul. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","386 335 977"
"Aug. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","315 941 997"
"Sep. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","417 008 748"
"Oct. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","246 427 214"
"Nov. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","226 198 919"
"Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","297 930 931"
"Jan.-Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","4 252 403 206"
"Jan. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","406 402 852"
"Feb. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","270 260 349"
"Mar. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","490 549 177"
"Apr. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","536 428 660"
"May. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","487 179 987"
"Jun. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","602 563 721"
"Jul. 2021","Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","662 452 046"
"Jan. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 921 508"
"Feb. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 100 001"
"Mar. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 511 546"
"Apr. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 182 022"
"May. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 690 236"
"Jun. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","596 389"
"Jul. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 736 342"
"Aug. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 151 221"
"Sep. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 956 306"
"Oct. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 090 823"
"Nov. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 449 891"
"Dec. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 375 687"
"Jan.-Dec. 2020","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","31 761 972"
"Jan. 2021","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 862 677"
"Feb. 2021","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 595 882"
"Mar. 2021","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","4 710 098"
"Apr. 2021","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 386 133"
"May. 2021","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","4 852 457"
"Jun. 2021","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","5 060 093"
"Jul. 2021","Cyprus","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","8 945 552"
"Jan. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","15 041 966"
"Feb. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","13 653 928"
"Mar. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","12 550 639"
"Apr. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 197 255"
"May. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","9 200 857"
"Jun. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","18 274 738"
"Jul. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","19 709 952"
"Aug. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","12 806 378"
"Sep. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 526 719"
"Oct. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","14 471 723"
"Nov. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 578 928"
"Dec. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 106 948"
"Jan.-Dec. 2020","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","143 120 031"
"Jan. 2021","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","27 205 793"
"Feb. 2021","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 375 815"
"Mar. 2021","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","10 032 000"
"Apr. 2021","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","36 675 367"
"May. 2021","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","19 499 439"
"Jun. 2021","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","24 620 545"
"Jul. 2021","Latvia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","68 154 604"
"Jan. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","175 662 939"
"Feb. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","219 895 055"
"Mar. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","144 862 995"
"Apr. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","33 257 867"
"May. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","53 879 659"
"Jun. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","149 241 920"
"Jul. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","73 173 616"
"Aug. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","173 254 106"
"Sep. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","111 630 884"
"Oct. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","207 627 088"
"Nov. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","97 562 737"
"Dec. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","72 304 183"
"Jan.-Dec. 2020","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 512 353 049"
"Jan. 2021","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","102 023 672"
"Feb. 2021","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","95 491 243"
"Mar. 2021","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","176 688 887"
"Apr. 2021","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","161 885 893"
"May. 2021","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","336 333 000"
"Jun. 2021","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","156 501 449"
"Jul. 2021","Lithuania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","265 564 369"
"Jan. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 559 342"
"Feb. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 463 509"
"Mar. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 118 271"
"Apr. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","628 418"
"May. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 928 527"
"Jun. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","556 187"
"Jul. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 164 232"
"Aug. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","514 502"
"Sep. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 260 177"
"Oct. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 868 647"
"Nov. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 640 320"
"Dec. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 224 617"
"Jan.-Dec. 2020","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","20 926 749"
"Jan. 2021","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 332 402"
"Feb. 2021","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","857 629"
"Mar. 2021","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 217 077"
"Apr. 2021","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","630 714"
"May. 2021","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2021","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 214 748"
"Jul. 2021","Luxembourg","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 383 866"
"Jan. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","351 165"
"Feb. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","51 112"
"Mar. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","71 671"
"Apr. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 054"
"May. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 623 669"
"Jul. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 820 316"
"Aug. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","55 977"
"Sep. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","21 723"
"Oct. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","29 585"
"Nov. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","10 144"
"Dec. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","111 330"
"Jan.-Dec. 2020","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 163 746"
"Jan. 2021","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Feb. 2021","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","46 664"
"Mar. 2021","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Apr. 2021","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"May. 2021","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","222 592"
"Jun. 2021","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","51 199"
"Jul. 2021","Hungary","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jan. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","767 513"
"Feb. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Mar. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","824 872"
"Apr. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","56 142"
"May. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","874 748"
"Jun. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","372 941"
"Jul. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 170 740"
"Aug. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 464 258"
"Sep. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","119 533"
"Oct. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","14 786"
"Nov. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","52 849"
"Dec. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","63 336"
"Jan.-Dec. 2020","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","8 781 718"
"Jan. 2021","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","137 063"
"Feb. 2021","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","421 434"
"Mar. 2021","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","26 640"
"Apr. 2021","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 947 412"
"May. 2021","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","108 207"
"Jun. 2021","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","170 310"
"Jul. 2021","Malta","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","184 350"
"Jan. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 281 697 373"
"Feb. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 291 696 249"
"Mar. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 221 244 883"
"Apr. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","588 805 774"
"May. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","683 805 710"
"Jun. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","843 055 469"
"Jul. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","817 852 762"
"Aug. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","948 221 222"
"Sep. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","792 511 550"
"Oct. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","867 650 739"
"Nov. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 092 747 149"
"Dec. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 341 979 017"
"Jan.-Dec. 2020","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","11 771 267 897"
"Jan. 2021","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 233 973 252"
"Feb. 2021","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 280 023 505"
"Mar. 2021","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 589 248 505"
"Apr. 2021","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 709 603 632"
"May. 2021","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 928 046 609"
"Jun. 2021","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 796 196 540"
"Jul. 2021","Netherlands","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 734 570 867"
"Jan. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","10 868 158"
"Feb. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","5 100 747"
"Mar. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 142 017"
"Apr. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","12 838 961"
"May. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","11 879 244"
"Jun. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","11 503 630"
"Jul. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 705 142"
"Aug. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","9 415 245"
"Sep. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","5 900 134"
"Oct. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 400 736"
"Nov. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 335 850"
"Dec. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 078 000"
"Jan.-Dec. 2020","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","104 167 864"
"Jan. 2021","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","10 210 079"
"Feb. 2021","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","4 609 676"
"Mar. 2021","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","8 280 343"
"Apr. 2021","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 973 645"
"May. 2021","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","9 641 919"
"Jun. 2021","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","8 420 596"
"Jul. 2021","Austria","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","9 194 730"
"Jan. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","457 921 487"
"Feb. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","315 293 309"
"Mar. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","273 714 023"
"Apr. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","245 541 766"
"May. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","198 070 956"
"Jun. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","296 695 506"
"Jul. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","260 373 410"
"Aug. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","210 407 298"
"Sep. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","234 253 732"
"Oct. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","304 254 760"
"Nov. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","276 208 296"
"Dec. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","286 135 962"
"Jan.-Dec. 2020","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 358 870 505"
"Jan. 2021","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","372 058 061"
"Feb. 2021","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","457 183 556"
"Mar. 2021","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","586 530 572"
"Apr. 2021","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","429 047 731"
"May. 2021","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","512 936 401"
"Jun. 2021","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","711 685 111"
"Jul. 2021","Poland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","708 857 857"
"Jan. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","52 200 343"
"Feb. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","29 255 417"
"Mar. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 149 506"
"Apr. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","55 967 213"
"May. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","31 885 428"
"Jun. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","55 462 925"
"Jul. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","71 588 743"
"Aug. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","52 270 249"
