"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"Jan. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","423 102 056"
"Feb. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","356 754 067"
"Mar. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","330 186 284"
"Apr. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","425 074 024"
"May. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","455 338 848"
"Jun. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","442 187 879"
"Jul. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","384 172 431"
"Aug. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","305 983 850"
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","427 978 327"
"Oct. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","439 731 072"
"Nov. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","367 221 101"
"Dec. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","428 366 375"
"Jan.-Dec. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 786 096 314"
"Jan. 2021","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","390 074 506"
"Feb. 2021","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","298 475 974"
"Mar. 2021","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","439 580 976"
"Apr. 2021","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","379 254 521"
"May. 2021","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","339 313 819"
"Jun. 2021","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","391 215 600"
"Jul. 2021","Belgium (incl. Luxembourg 'LU' -> 1998)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","331 074 379"
"Jan. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","80 344 093"
"Feb. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","40 848 730"
"Mar. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","60 392 579"
"Apr. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","64 589 010"
"May. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","64 747 575"
"Jun. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","75 665 760"
"Jul. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","83 825 405"
"Aug. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","57 478 711"
"Sep. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","91 413 451"
"Oct. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","52 597 378"
"Nov. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","51 311 177"
"Dec. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","97 818 183"
"Jan.-Dec. 2020","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","821 032 052"
"Jan. 2021","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","60 623 284"
"Feb. 2021","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","79 246 695"
"Mar. 2021","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","103 862 264"
"Apr. 2021","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","112 301 724"
"May. 2021","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","89 982 067"
"Jun. 2021","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","44 556 194"
"Jul. 2021","Bulgaria","China","Total","EXPORT","Sea","VALUE_IN_EUROS","72 345 712"
"Jan. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","77 068 905"
"Feb. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","68 236 962"
"Mar. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","76 450 075"
"Apr. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","84 322 160"
"May. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","78 457 869"
"Jun. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","78 604 918"
"Jul. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","88 445 088"
"Aug. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","70 900 413"
"Sep. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","84 839 143"
"Oct. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","89 300 861"
"Nov. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","87 181 434"
"Dec. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","71 341 414"
"Jan.-Dec. 2020","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","955 149 242"
"Jan. 2021","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","65 861 359"
"Feb. 2021","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","69 131 754"
"Mar. 2021","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","85 217 530"
"Apr. 2021","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","77 463 248"
"May. 2021","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","97 507 574"
"Jun. 2021","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","104 307 353"
"Jul. 2021","Czechia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","72 411 185"
"Jan. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","340 853 387"
"Feb. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","200 239 884"
"Mar. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","293 646 583"
"Apr. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","350 252 036"
"May. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","252 435 089"
"Jun. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","236 424 523"
"Jul. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","287 874 457"
"Aug. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","265 332 817"
"Sep. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","343 404 443"
"Oct. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","326 291 345"
"Nov. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","302 235 228"
"Dec. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","246 349 483"
"Jan.-Dec. 2020","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","3 445 339 275"
"Jan. 2021","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","286 092 133"
"Feb. 2021","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","323 655 631"
"Mar. 2021","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","436 954 349"
"Apr. 2021","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","247 051 236"
"May. 2021","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","281 730 075"
"Jun. 2021","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","241 184 445"
"Jul. 2021","Denmark","China","Total","EXPORT","Sea","VALUE_IN_EUROS","224 669 695"
"Jan. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 145 028 070"
"Feb. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 673 902 896"
"Mar. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 765 861 746"
"Apr. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 523 269 216"
"May. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 318 624 476"
"Jun. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 335 354 309"
"Jul. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 475 715 558"
"Aug. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 506 972 123"
"Sep. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 422 841 411"
"Oct. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 476 687 644"
"Nov. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 334 820 548"
"Dec. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 888 019 654"
"Jan.-Dec. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","59 867 097 651"
"Jan. 2021","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 486 886 516"
"Feb. 2021","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 248 120 087"
"Mar. 2021","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","6 108 798 640"
"Apr. 2021","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 777 348 317"
"May. 2021","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 615 948 194"
"Jun. 2021","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 106 232 329"
"Jul. 2021","Germany (incl. German Democratic Republic 'DD' from 1991)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 615 543 266"
"Jan. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","8 185 884"
"Feb. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","6 291 340"
"Mar. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","7 228 848"
"Apr. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","14 084 559"
"May. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","12 816 605"
"Jun. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","10 605 721"
"Jul. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","8 889 249"
"Aug. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","10 648 679"
"Sep. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 983 541"
"Oct. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 579 801"
"Nov. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","17 971 299"
"Dec. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 180 162"
"Jan.-Dec. 2020","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","125 465 688"
"Jan. 2021","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 317 252"
"Feb. 2021","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","10 770 271"
"Mar. 2021","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 217 598"
"Apr. 2021","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 974 766"
"May. 2021","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 457 584"
"Jun. 2021","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 627 214"
"Jul. 2021","Estonia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","9 784 323"
"Jan. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","95 139 770"
"Feb. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","62 524 790"
"Mar. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","80 014 273"
"Apr. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","107 574 977"
"May. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","106 981 138"
"Jun. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","105 922 000"
"Jul. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","83 252 499"
"Aug. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","68 558 699"
"Sep. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","84 249 984"
"Oct. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","97 468 972"
"Nov. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","98 780 256"
"Dec. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","73 366 181"
"Jan.-Dec. 2020","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","1 063 833 539"
"Jan. 2021","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","64 809 381"
"Feb. 2021","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","68 586 087"
"Mar. 2021","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","97 153 451"
"Apr. 2021","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","75 443 086"
"May. 2021","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","76 847 861"
"Jun. 2021","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","96 713 933"
"Jul. 2021","Ireland (Eire)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","93 901 381"
"Jan. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","421 021 509"
"Feb. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","459 805 760"
"Mar. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","452 478 967"
"Apr. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","551 813 009"
"May. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","484 742 164"
"Jun. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","562 349 197"
"Jul. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","596 769 662"
"Aug. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","624 495 867"
"Sep. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","617 199 438"
"Oct. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","708 682 626"
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","687 602 474"
"Dec. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","656 642 946"
"Jan.-Dec. 2020","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","6 823 603 619"
"Jan. 2021","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","563 160 724"
"Feb. 2021","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","670 477 122"
"Mar. 2021","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","680 923 430"
"Apr. 2021","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","786 238 155"
"May. 2021","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","610 671 564"
"Jun. 2021","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","643 724 276"
"Jul. 2021","Spain (incl. Canary Islands 'XB' from 1997)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","477 884 048"
"Jan. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","524 979 746"
"Feb. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","535 682 368"
"Mar. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","587 296 420"
"Apr. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","665 948 320"
"May. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","577 793 841"
"Jun. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","660 734 128"
"Jul. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","784 256 646"
"Aug. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","586 156 900"
"Sep. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","754 180 506"
"Oct. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","793 400 208"
"Nov. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","776 561 199"
"Dec. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","658 312 544"
"Jan.-Dec. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","7 905 302 826"
"Jan. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","669 116 329"
"Feb. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","720 731 831"
"Mar. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","820 870 093"
"Apr. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","815 197 875"
"May. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","736 376 028"
"Jun. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","856 953 133"
"Jul. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","898 521 431"
"Jan. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","6 232 819"
"Feb. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 140 536"
"Mar. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","6 074 913"
"Apr. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 001 042"
"May. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 500 915"
"Jun. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 180 954"
"Jul. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 530 049"
"Aug. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","2 100 940"
"Sep. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","3 142 386"
"Oct. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 933 167"
"Nov. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","5 212 569"
"Dec. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","3 511 847"
"Jan.-Dec. 2020","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","54 562 137"
"Jan. 2021","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","3 824 547"
"Feb. 2021","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 182 459"
"Mar. 2021","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 111 814"
"Apr. 2021","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 933 869"
"May. 2021","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 064 663"
"Jun. 2021","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","4 721 087"
"Jul. 2021","Croatia","China","Total","EXPORT","Sea","VALUE_IN_EUROS","6 217 153"
"Jan. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","562 320 508"
"Feb. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","483 026 808"
"Mar. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","583 207 392"
"Apr. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","511 670 884"
"May. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","529 685 603"
"Jun. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","670 611 197"
"Jul. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","834 046 391"
"Aug. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","565 694 366"
"Sep. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","649 379 950"
"Oct. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","732 352 737"
"Nov. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","817 697 264"
"Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","828 591 926"
"Jan.-Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","7 768 285 026"
"Jan. 2021","Italy (incl. San Marino 'SM' -> 1993)","China","Total","EXPORT","Sea","VALUE_IN_EUROS","602 393 586"
