"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"May. 2021","Spain (incl. Canary Islands 'XB' from 1997)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","928 545 739"
"Jun. 2021","Spain (incl. Canary Islands 'XB' from 1997)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 063 100 137"
"Jul. 2021","Spain (incl. Canary Islands 'XB' from 1997)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","981 809 791"
"Jan. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 040 117 186"
"Feb. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 180 653 981"
"Mar. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 243 608 404"
"Apr. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","880 344 295"
"May. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","846 358 532"
"Jun. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 155 008 152"
"Jul. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 433 170 457"
"Aug. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 051 821 654"
"Sep. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 131 878 543"
"Oct. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 263 756 050"
"Nov. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 224 131 797"
"Dec. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 118 473 081"
"Jan.-Dec. 2020","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 569 322 132"
"Jan. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","987 838 749"
"Feb. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 025 463 547"
"Mar. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 432 768 314"
"Apr. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 332 865 979"
"May. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 276 422 235"
"Jun. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 602 617 130"
"Jul. 2021","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 375 589 433"
"Jan. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 616 899"
"Feb. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 470 140"
"Mar. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 702 657"
"Apr. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","8 629 616"
"May. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 492 635"
"Jun. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 478 901"
"Jul. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","28 021 385"
"Aug. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 362 676"
"Sep. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 321 127"
"Oct. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 142 261"
"Nov. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 633 366"
"Dec. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","17 217 939"
"Jan.-Dec. 2020","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","159 089 602"
"Jan. 2021","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","20 068 904"
"Feb. 2021","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 790 909"
"Mar. 2021","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 470 609"
"Apr. 2021","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 935 818"
"May. 2021","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","22 049 062"
"Jun. 2021","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 771 778"
"Jul. 2021","Croatia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","22 010 074"
"Jan. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 335 449 678"
"Feb. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 897 826 114"
"Mar. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 263 640 514"
"Apr. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 158 604 754"
"May. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 785 676 546"
"Jun. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 123 100 279"
"Jul. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 572 007 469"
"Aug. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 724 500 107"
"Sep. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 301 538 552"
"Oct. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 937 028 797"
"Nov. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 541 803 922"
"Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 530 249 464"
"Jan.-Dec. 2020","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","27 171 426 196"
"Jan. 2021","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 847 673 130"
"Feb. 2021","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 025 756 754"
"Mar. 2021","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 534 918 005"
"Apr. 2021","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 889 700 891"
"May. 2021","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 904 713 209"
"Jun. 2021","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 865 643 227"
"Jul. 2021","Italy (incl. San Marino 'SM' -> 1993)","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 020 369 226"
"Jan. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","998 827"
"Feb. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 223 034"
"Mar. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 191 415"
"Apr. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 151 192"
"May. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 262 155"
"Jun. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 150 078"
"Jul. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 220 326"
"Aug. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 982 833"
"Sep. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 331 516"
"Oct. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 208 897"
"Nov. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 321 351"
"Dec. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 072 419"
"Jan.-Dec. 2020","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","33 114 043"
"Jan. 2021","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","565 016"
"Feb. 2021","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 581 480"
"Mar. 2021","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 112 479"
"Apr. 2021","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 792 799"
"May. 2021","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 434 548"
"Jun. 2021","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 184 256"
"Jul. 2021","Cyprus","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 031 601"
"Jan. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 572 919"
"Feb. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 302 939"
"Mar. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 909 216"
"Apr. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 712 941"
"May. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","8 724 399"
"Jun. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 540 771"
"Jul. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 848 227"
"Aug. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 450 738"
"Sep. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 332 189"
"Oct. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 067 749"
"Nov. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 356 610"
"Dec. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 796 991"
"Jan.-Dec. 2020","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","142 615 689"
"Jan. 2021","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 710 991"
"Feb. 2021","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 958 645"
"Mar. 2021","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 005 694"
"Apr. 2021","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 189 902"
"May. 2021","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","20 662 369"
"Jun. 2021","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","27 276 235"
"Jul. 2021","Latvia","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","22 380 044"
"Jan. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","26 316 977"
"Feb. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","84 340 186"
"Mar. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","66 795 235"
"Apr. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 179 421"
"May. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","24 861 993"
"Jun. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","29 081 457"
"Jul. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","38 579 104"
"Aug. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","56 507 793"
"Sep. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","56 057 365"
"Oct. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","75 227 203"
"Nov. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","64 647 452"
"Dec. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","43 002 650"
"Jan.-Dec. 2020","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","583 596 836"
"Jan. 2021","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","71 447 566"
"Feb. 2021","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","91 496 667"
"Mar. 2021","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","85 318 408"
"Apr. 2021","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","101 110 146"
"May. 2021","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","106 542 511"
"Jun. 2021","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","136 342 971"
"Jul. 2021","Lithuania","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","84 447 758"
"Jan. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 206 335"
"Feb. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 143 030"
"Mar. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 607 848"
"Apr. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 075 340"
"May. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 566 637"
"Jun. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 557 512"
"Jul. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 219 176"
"Aug. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 535 259"
"Sep. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 660 358"
"Oct. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 785 842"
"Nov. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 884 544"
"Dec. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","14 984 961"
"Jan.-Dec. 2020","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","153 226 842"
"Jan. 2021","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 842 299"
"Feb. 2021","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 839 641"
"Mar. 2021","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","14 277 256"
"Apr. 2021","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 236 267"
"May. 2021","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","17 953 024"
"Jun. 2021","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 913 018"
"Jul. 2021","Luxembourg","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 590 586"
"Jan. 2020","Hungary","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","125 199 458"
"Feb. 2020","Hungary","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","106 414 751"
"Mar. 2020","Hungary","United States (incl. Navassa Island (part of 'UM') from 1995 -> 2000)","Total","EXPORT","Sea","VALUE_IN_EUROS","117 913 123"
